node_id,hour,precomputed_risk
1001397,0,5.985
1001398,0,0.054
1001399,0,3.654
1001400,0,1.694
1001401,0,3.416
1001402,0,2.914
1001403,0,2.12
1001404,0,3.113
1001405,0,0.431
1001406,0,4.649
1001407,0,1.181
1001408,0,6.183
1001409,0,2.63
1001410,0,5.827
1001411,0,2.042
1001412,0,2.311
1001413,0,2.391
1001414,0,1.39
1001415,0,6.149
1001416,0,3.091
1001417,0,5.328
1001418,0,5.82
1001419,0,6.181
1001420,0,1.423
1001421,0,5.383
1001422,0,2.304
1001423,0,2.66
1001424,0,3.32
1001425,0,1.369
1001426,0,1.674
1001427,0,3.942
1001428,0,3.728
1001429,0,1.406
1001430,0,3.475
1001431,0,0.121
1001432,0,3.083
1001433,0,1.397
1001434,0,6.777
1001435,0,0.501
1001436,0,4.36
1001437,0,3.833
1001438,0,4.088
1001439,0,4.244
1001440,0,1.645
1001441,0,4.355
1001442,0,5.058
1001443,0,5.986
1001444,0,2.751
1001445,0,6.151
1001446,0,2.877
1001447,0,4.476
1001448,0,1.88
1001449,0,3.431
1001450,0,4.583
1001451,0,1.805
1001452,0,0.478
1001453,0,3.953
1001454,0,0.498
1001455,0,0.452
1001456,0,2.312
1001457,0,2.07
1001458,0,3.457
1001459,0,4.956
1001460,0,0.694
1001461,0,0.318
1001462,0,2.307
1001463,0,0.589
1001464,0,0.491
1001465,0,4.111
1001466,0,3.2
1001467,0,2.672
1001468,0,1.677
1001469,0,0.637
1001470,0,2.237
1001471,0,3.288
1001472,0,1.463
1001473,0,0.737
1001474,0,3.354
1001475,0,4.913
1001476,0,5.796
1001477,0,3.273
1001478,0,5.582
1001479,0,0.519
1001480,0,2.835
1001481,0,0.055
1001482,0,0.648
1001483,0,4.914
1001484,0,4.415
1001485,0,3.354
1001486,0,4.521
1001487,0,4.408
1001488,0,2.01
1001489,0,5.21
1001490,0,3.059
1001491,0,2.686
1001492,0,2.935
1001493,0,0.585
1001494,0,1.423
1001495,0,2.919
1001496,0,2.387
1001497,0,4.045
1001498,0,1.789
1001499,0,1.605
1001500,0,3.762
1001501,0,1.911
1001502,0,3.673
1001503,0,1.239
1001504,0,5.502
1001505,0,4.697
1001506,0,3.273
1001507,0,3.124
1001508,0,0.356
1001509,0,1.506
1001510,0,1.067
1001511,0,1.181
1001512,0,1.807
1001513,0,0.019
1001514,0,5.511
1001515,0,1.405
1001516,0,2.917
1001517,0,6.923
1001518,0,5.82
1001519,0,5.395
1001520,0,1.536
1001521,0,0.393
1001522,0,3.314
1001523,0,4.181
1001524,0,5.67
1001525,0,6.119
1001526,0,1.576
1001527,0,4.704
1001528,0,1.55
1001529,0,3.771
1001530,0,4.907
1001531,0,3.249
1001532,0,2.454
1001533,0,1.8
1001534,0,3.673
1001535,0,0.153
1001536,0,4.612
1001537,0,5.631
1001538,0,3.336
1001539,0,1.334
1001540,0,6.604
1001541,0,4.156
1001542,0,0.128
1001543,0,3.906
1001544,0,3.606
1001545,0,1.936
1001546,0,5.9
1001547,0,4.397
1001548,0,0.156
1001549,0,4.65
1001550,0,5.195
1001551,0,1.534
1001552,0,1.353
1001553,0,3.105
1001554,0,3.006
1001555,0,3.48
1001556,0,0.846
1001557,0,0.044
1001558,0,6.252
1001559,0,3.054
1001560,0,4.767
1001561,0,2.327
1001562,0,5.989
1001563,0,5.481
1001564,0,1.493
1001565,0,0.1
1001566,0,0.776
1001567,0,4.56
1001568,0,6.284
1001569,0,0.922
1001570,0,3.832
1001571,0,4.53
1001572,0,4.126
1001573,0,0.77
1001574,0,4.432
1001575,0,4.654
1001576,0,0.508
1001577,0,0.769
1001578,0,1.461
1001579,0,2.593
1001580,0,4.499
1001581,0,5.182
1001582,0,4.949
1001583,0,2.537
1001584,0,1.789
1001585,0,2.913
1001586,0,2.525
1001587,0,0.734
1001588,0,1.764
1001589,0,2.951
1001590,0,2.482
1001591,0,3.158
1001592,0,2.308
1001593,0,4.273
1001594,0,3.035
1001595,0,2.06
1001596,0,6.377
1001597,0,3.588
1001598,0,0.577
1001599,0,4.182
1001600,0,5.864
1001601,0,5.311
1001602,0,6.622
1001603,0,5.811
1001604,0,6.63
1001605,0,3.993
1001606,0,1.853
1001607,0,0.231
1001608,0,0.566
1001609,0,6.116
1001610,0,1.32
1001611,0,2.991
1001612,0,3.574
1001613,0,1.198
1001614,0,3.186
1001615,0,0.936
1001616,0,2.537
1001617,0,4.515
1001618,0,6.529
1001619,0,3.755
1001620,0,2.881
1001621,0,4.011
1001622,0,4.721
1001623,0,3.719
1001624,0,4.097
1001625,0,1.464
1001626,0,0.236
1001627,0,4.82
1001628,0,4.745
1001629,0,2.824
1001630,0,0.014
1001631,0,0.414
1001632,0,0.497
1001633,0,0.885
1001634,0,0.997
1001635,0,4.243
1001636,0,6.349
1001637,0,0.185
1001638,0,2.882
1001639,0,3.53
1001640,0,6.316
1001641,0,4.641
1001642,0,3.262
1001643,0,2.537
1001644,0,4.149
1001645,0,4.188
1001646,0,6.483
1001647,0,0.568
1001648,0,0.888
1001649,0,2.094
1001650,0,3.574
1001651,0,1.374
1001652,0,0.531
1001653,0,3.016
1001654,0,4.082
1001655,0,2.141
1001656,0,2.461
1001657,0,7.139
1001658,0,0.926
1001659,0,1.366
1001660,0,1.834
1001661,0,1.535
1001662,0,0.452
1001663,0,2.547
1001664,0,2.231
1001665,0,0.708
1001666,0,2.843
1001667,0,2.24
1001668,0,2.447
1001669,0,2.856
1001670,0,0.82
1001671,0,0.646
1001672,0,3.844
1001673,0,2.967
1001674,0,2.508
1001675,0,5.623
1001676,0,5.245
1001677,0,1.49
1001678,0,0.62
1001679,0,1.008
1001680,0,3.672
1001681,0,2.853
1001682,0,1.161
1001683,0,0.999
1001684,0,0.206
1001685,0,3.408
1001686,0,0.395
1001687,0,5.183
1001688,0,3.56
1001689,0,1.401
1001690,0,3.928
1001691,0,3.514
1001692,0,1.949
1001693,0,0.217
1001694,0,0.092
1001695,0,1.278
1001696,0,1.577
1001697,0,0.793
1001698,0,2.874
1001699,0,1.116
1001700,0,3.776
1001701,0,4.767
1001702,0,6.416
1001703,0,2.627
1001704,0,1.039
1001705,0,3.311
1001706,0,1.435
1001707,0,4.31
1001708,0,0.382
1001709,0,2.489
1001710,0,6.476
1001711,0,1.461
1001712,0,2.772
1001713,0,3.933
1001714,0,4.12
1001715,0,4.977
1001716,0,3.822
1001717,0,5.676
1001718,0,3.065
1001719,0,3.593
1001720,0,0.233
1001721,0,3.455
1001722,0,4.045
1001723,0,3.051
1001724,0,1.878
1001725,0,4.313
1001726,0,5.259
1001727,0,3.145
1001728,0,3.392
1001729,0,3.466
1001730,0,3.437
1001731,0,5.933
1001732,0,0.129
1001733,0,1.665
1001734,0,2.582
1001735,0,3.434
1001736,0,3.19
1001737,0,2.917
1001738,0,3.672
1001739,0,2.723
1001740,0,3.516
1001741,0,0.803
1001742,0,2.857
1001743,0,4.063
1001744,0,1.533
1001745,0,3.806
1001746,0,4.141
1001747,0,2.376
1001748,0,4.03
1001749,0,3.024
1001750,0,2.96
1001751,0,1.461
1001752,0,0.179
1001753,0,2.957
1001754,0,2.047
1001755,0,5.396
1001756,0,1.361
1001757,0,0.676
1001758,0,2.677
1001759,0,3.038
1001760,0,2.966
1001761,0,2.408
1001762,0,1.84
1001763,0,1.13
1001764,0,2.533
1001765,0,0.118
1001766,0,3.312
1001767,0,3.27
1001768,0,1.83
1001769,0,0.893
1001770,0,2.513
1001771,0,1.79
1001772,0,0.982
1001773,0,4.146
1001774,0,4.549
1001775,0,5.59
1001776,0,1.306
1001777,0,3.351
1001778,0,1.422
1001779,0,1.446
1001780,0,0.798
1001781,0,2.884
1001782,0,3.911
1001783,0,1.618
1001784,0,4.174
1001785,0,2.039
1001786,0,6.125
1001787,0,0.175
1001788,0,4.662
1001789,0,3.066
1001790,0,4.315
1001791,0,5.9
1001792,0,5.926
1001793,0,6.949
1001794,0,4.188
1001795,0,0.267
1001796,0,3.416
1001797,0,0.519
1001798,0,1.0
1001799,0,0.305
1001800,0,5.21
1001801,0,0.05
1001802,0,3.756
1001803,0,2.469
1001804,0,3.814
1001805,0,1.711
1001806,0,6.359
1001807,0,5.261
1001808,0,4.298
1001809,0,2.417
1001810,0,0.324
1001811,0,4.923
1001812,0,2.737
1001813,0,6.202
1001814,0,3.059
1001815,0,5.44
1001816,0,1.723
1001817,0,4.244
1001818,0,1.188
1001819,0,3.874
1001820,0,0.2
1001821,0,3.983
1001822,0,3.529
1001823,0,4.208
1001824,0,0.445
1001825,0,2.465
1001826,0,2.037
1001827,0,1.021
1001828,0,0.764
1001829,0,1.403
1001830,0,2.419
1001831,0,3.719
1001832,0,3.122
1001833,0,2.056
1001834,0,4.437
1001835,0,0.201
1001836,0,0.585
1001837,0,1.743
1001838,0,4.312
1001839,0,4.008
1001840,0,2.782
1001841,0,6.33
1001842,0,5.589
1001843,0,5.047
1001844,0,1.803
1001845,0,2.771
1001846,0,1.074
1001847,0,4.526
1001848,0,3.1
1001849,0,2.896
1001850,0,6.126
1001851,0,1.006
1001852,0,2.503
1001853,0,6.701
1001854,0,1.906
1001855,0,1.316
1001856,0,1.741
1001857,0,0.927
1001858,0,3.882
1001859,0,5.073
1001860,0,2.691
1001861,0,2.727
1001862,0,4.475
1001863,0,3.994
1001864,0,4.795
1001865,0,3.22
1001866,0,2.664
1001867,0,0.164
1001868,0,5.741
1001869,0,1.568
1001870,0,2.72
1001871,0,0.884
1001872,0,4.264
1001873,0,5.096
1001874,0,2.164
1001875,0,3.221
1001876,0,4.393
1001877,0,5.343
1001878,0,6.821
1001879,0,3.943
1001880,0,0.892
1001881,0,2.76
1001882,0,0.098
1001883,0,4.755
1001884,0,1.974
1001885,0,2.542
1001886,0,3.084
1001887,0,4.737
1001888,0,0.597
1001889,0,3.829
1001890,0,1.047
1001891,0,4.47
1001892,0,2.341
1001893,0,1.127
1001894,0,5.199
1001895,0,3.03
1001896,0,2.11
1001897,0,6.292
1001898,0,1.179
1001899,0,5.343
1001900,0,7.11
1001901,0,5.161
1001902,0,5.225
1001903,0,2.003
1001904,0,6.919
1001905,0,5.149
1001906,0,3.196
1001907,0,0.085
1001908,0,4.422
1001909,0,4.218
1001910,0,4.937
1001911,0,4.073
1001912,0,0.102
1001913,0,1.885
1001914,0,2.071
1001915,0,2.353
1001916,0,5.087
1001917,0,7.104
1001918,0,1.837
1001919,0,2.139
1001920,0,0.97
1001921,0,4.554
1001922,0,1.36
1001923,0,0.448
1001924,0,0.464
1001925,0,4.362
1001926,0,0.753
1001927,0,2.906
1001928,0,4.554
1001929,0,4.717
1001930,0,1.087
1001931,0,2.197
1001932,0,2.243
1001933,0,0.777
1001934,0,3.388
1001935,0,2.889
1001936,0,1.644
1001937,0,3.468
1001938,0,3.252
1001939,0,1.051
1001940,0,4.551
1001941,0,4.768
1001942,0,1.579
1001943,0,0.423
1001944,0,4.73
1001945,0,5.723
1001946,0,0.129
1001947,0,4.077
1001948,0,4.695
1001949,0,3.819
1001950,0,3.634
1001951,0,0.659
1001952,0,4.012
1001953,0,1.557
1001954,0,0.751
1001955,0,3.069
1001956,0,5.193
1001957,0,3.971
1001958,0,3.764
1001959,0,1.627
1001960,0,1.507
1001961,0,1.607
1001962,0,0.595
1001963,0,4.549
1001964,0,0.347
1001965,0,1.311
1001966,0,0.531
1001967,0,0.415
1001968,0,4.664
1001969,0,2.069
1001970,0,3.902
1001971,0,1.783
1001972,0,0.95
1001973,0,0.829
1001974,0,4.725
1001975,0,4.506
1001976,0,2.47
1001977,0,3.112
1001978,0,0.337
1001979,0,6.657
1001980,0,1.294
1001981,0,2.764
1001982,0,3.416
1001983,0,1.823
1001984,0,3.904
1001985,0,1.922
1001986,0,3.969
1001987,0,5.614
1001988,0,6.406
1001989,0,6.945
1001990,0,1.627
1001991,0,2.564
1001992,0,3.153
1001993,0,5.124
1001994,0,3.593
1001995,0,0.648
1001996,0,4.173
1001997,0,3.514
1001998,0,2.145
1001999,0,0.152
1002000,0,0.847
1002001,0,3.882
1002002,0,1.387
1002003,0,0.734
1002004,0,3.748
1002005,0,1.096
1002006,0,1.892
1002007,0,5.274
1002008,0,5.98
1002009,0,1.867
1002010,0,4.474
1002011,0,2.211
1002012,0,2.71
1002013,0,3.992
1002014,0,7.252
1002015,0,1.228
1002016,0,2.515
1002017,0,3.285
1002018,0,0.558
1002019,0,1.052
1002020,0,1.73
1002021,0,1.39
1002022,0,3.522
1002023,0,5.638
1002024,0,3.284
1002025,0,4.916
1002026,0,5.106
1002027,0,1.868
1002028,0,3.041
1002029,0,3.157
1002030,0,2.114
1002031,0,4.306
1002032,0,0.868
1002033,0,0.802
1002034,0,0.652
1002035,0,2.3
1002036,0,1.944
1002037,0,3.618
1002038,0,6.248
1002039,0,3.18
1002040,0,2.91
1002041,0,3.543
1002042,0,1.289
1002043,0,2.423
1002044,0,1.958
1002045,0,1.974
1002046,0,2.697
1002047,0,6.546
1002048,0,4.842
1002049,0,1.977
1002050,0,0.418
1002051,0,1.965
1002052,0,2.914
1002053,0,0.779
1002054,0,4.042
1002055,0,0.28
1002056,0,5.616
1002057,0,4.613
1002058,0,2.022
1002059,0,0.653
1002060,0,3.929
1002061,0,4.273
1002062,0,2.667
1002063,0,0.466
1002064,0,1.339
1002065,0,2.392
1002066,0,3.283
1002067,0,4.577
1002068,0,2.488
1002069,0,3.7
1002070,0,2.784
1002071,0,0.127
1002072,0,3.037
1002073,0,1.529
1002074,0,4.285
1002075,0,3.876
1002076,0,1.917
1002077,0,6.725
1002078,0,4.105
1002079,0,4.571
1002080,0,1.289
1002081,0,1.26
1002082,0,6.328
1002083,0,1.84
1002084,0,1.373
1002085,0,3.479
1002086,0,1.106
1002087,0,2.576
1002088,0,3.032
1002089,0,3.032
1002090,0,6.428
1002091,0,1.904
1002092,0,1.945
1002093,0,0.186
1002094,0,3.199
1002095,0,0.066
1002096,0,3.657
1002097,0,1.866
1002098,0,3.501
1002099,0,0.869
1002100,0,4.437
1002101,0,1.006
1002102,0,5.06
1002103,0,0.699
1002104,0,2.136
1002105,0,4.977
1002106,0,3.786
1002107,0,2.89
1002108,0,4.655
1002109,0,0.751
1002110,0,1.773
1002111,0,3.597
1002112,0,0.602
1002113,0,0.513
1002114,0,1.932
1002115,0,3.153
1002116,0,3.351
1002117,0,3.455
1002118,0,5.248
1002119,0,3.797
1002120,0,3.265
1002121,0,0.799
1002122,0,1.413
1002123,0,2.868
1002124,0,4.595
1002125,0,4.759
1002126,0,5.572
1002127,0,0.254
1002128,0,5.343
1002129,0,2.175
1002130,0,3.53
1002131,0,4.254
1002132,0,1.673
1002133,0,2.092
1002134,0,2.923
1002135,0,0.721
1002136,0,1.883
1002137,0,1.456
1002138,0,2.618
1002139,0,3.097
1002140,0,1.388
1002141,0,2.065
1002142,0,3.572
1002143,0,6.814
1002144,0,0.536
1002145,0,6.545
1002146,0,2.276
1002147,0,1.909
1002148,0,1.971
1002149,0,1.679
1002150,0,2.268
1002151,0,3.368
1002152,0,0.393
1002153,0,0.198
1002154,0,3.67
1002155,0,4.029
1002156,0,1.158
1002157,0,0.061
1002158,0,3.195
1002159,0,5.754
1002160,0,3.465
1002161,0,2.275
1002162,0,4.879
1002163,0,5.393
1002164,0,0.57
1002165,0,0.694
1002166,0,3.008
1002167,0,0.057
1002168,0,4.076
1002169,0,1.532
1002170,0,0.84
1002171,0,5.488
1002172,0,4.668
1002173,0,4.869
1002174,0,0.258
1002175,0,0.808
1002176,0,6.889
1002177,0,1.832
1002178,0,2.928
1002179,0,4.598
1002180,0,4.564
1002181,0,3.416
1002182,0,1.951
1002183,0,2.096
1002184,0,2.804
1002185,0,2.775
1002186,0,5.432
1002187,0,1.512
1002188,0,4.509
1002189,0,0.287
1002190,0,3.533
1002191,0,4.775
1002192,0,2.977
1002193,0,4.578
1002194,0,4.475
1002195,0,1.651
1002196,0,4.468
1002197,0,3.396
1002198,0,0.903
1002199,0,3.813
1002200,0,5.199
1002201,0,3.883
1002202,0,2.451
1002203,0,4.615
1002204,0,6.462
1002205,0,4.519
1002206,0,4.625
1002207,0,3.114
1002208,0,1.065
1002209,0,5.48
1002210,0,1.756
1002211,0,1.387
1002212,0,5.372
1002213,0,4.574
1002214,0,2.294
1002215,0,3.276
1002216,0,4.947
1002217,0,5.501
1002218,0,6.285
1002219,0,1.662
1002220,0,3.968
1002221,0,4.229
1002222,0,1.423
1002223,0,4.986
1002224,0,2.21
1002225,0,0.888
1002226,0,1.292
1002227,0,1.744
1002228,0,6.062
1002229,0,2.39
1002230,0,2.331
1002231,0,3.636
1002232,0,1.446
1002233,0,3.196
1002234,0,2.146
1002235,0,3.874
1002236,0,2.222
1002237,0,4.42
1002238,0,0.898
1002239,0,2.594
1002240,0,1.475
1002241,0,4.408
1002242,0,3.384
1002243,0,2.154
1002244,0,4.472
1002245,0,2.576
1002246,0,3.867
1002247,0,5.556
1002248,0,3.519
1002249,0,4.341
1002250,0,5.086
1002251,0,5.037
1002252,0,2.438
1002253,0,3.814
1002254,0,1.595
1002255,0,3.414
1002256,0,0.564
1002257,0,0.027
1002258,0,0.124
1002259,0,4.566
1002260,0,2.323
1002261,0,2.579
1002262,0,5.487
1002263,0,2.618
1002264,0,5.702
1002265,0,0.145
1002266,0,4.906
1002267,0,4.138
1002268,0,3.404
1002269,0,5.234
1002270,0,0.231
1002271,0,1.717
1002272,0,3.343
1002273,0,1.406
1002274,0,4.037
1002275,0,4.856
1002276,0,5.09
1002277,0,5.468
1002278,0,3.137
1002279,0,0.068
1002280,0,2.715
1002281,0,3.861
1002282,0,0.325
1002283,0,5.488
1002284,0,5.523
1002285,0,5.821
1002286,0,3.557
1002287,0,1.329
1002288,0,0.563
1002289,0,0.926
1002290,0,7.135
1002291,0,1.622
1002292,0,0.024
1002293,0,6.025
1002294,0,0.591
1002295,0,2.471
1002296,0,1.172
1002297,0,2.923
1002298,0,1.981
1002299,0,6.854
1002300,0,4.269
1002301,0,3.775
1002302,0,0.255
1002303,0,1.199
1002304,0,0.727
1002305,0,0.393
1002306,0,2.176
1002307,0,0.342
1002308,0,0.892
1002309,0,3.001
1002310,0,3.65
1002311,0,4.872
1002312,0,6.384
1002313,0,0.138
1002314,0,0.383
1002315,0,1.019
1002316,0,2.19
1002317,0,0.734
1002318,0,3.087
1002319,0,0.361
1002320,0,2.636
1002321,0,4.156
1002322,0,6.49
1002323,0,3.94
1002324,0,3.866
1002325,0,6.143
1002326,0,0.275
1002327,0,3.62
1002328,0,4.885
1002329,0,0.183
1002330,0,1.637
1002331,0,2.42
1002332,0,4.784
1002333,0,0.949
1002334,0,0.803
1002335,0,1.191
1002336,0,0.311
1002337,0,0.289
1002338,0,2.913
1002339,0,6.685
1002340,0,2.421
1002341,0,4.162
1002342,0,5.458
1002343,0,4.839
1002344,0,2.768
1002345,0,4.176
1002346,0,3.617
1002347,0,1.429
1002348,0,4.015
1002349,0,5.592
1002350,0,2.534
1002351,0,3.879
1002352,0,0.258
1002353,0,1.121
1002354,0,0.699
1002355,0,0.524
1002356,0,2.149
1002357,0,2.702
1002358,0,5.496
1002359,0,5.415
1002360,0,4.265
1002361,0,4.456
1002362,0,3.749
1002363,0,0.958
1002364,0,2.156
1002365,0,1.217
1002366,0,1.112
1002367,0,4.071
1002368,0,4.762
1002369,0,3.021
1002370,0,6.029
1002371,0,1.429
1002372,0,4.997
1002373,0,1.172
1002374,0,1.676
1002375,0,1.35
1002376,0,2.928
1002377,0,1.188
1002378,0,2.817
1002379,0,4.538
1002380,0,3.952
1002381,0,5.609
1002382,0,2.129
1002383,0,5.048
1002384,0,1.008
1002385,0,4.759
1002386,0,4.398
1002387,0,4.356
1002388,0,2.16
1002389,0,0.99
1002390,0,1.949
1002391,0,3.145
1002392,0,3.748
1002393,0,5.312
1002394,0,2.136
1002395,0,5.614
1002396,0,6.838
1002397,0,5.598
1002398,0,5.53
1002399,0,5.046
1002400,0,0.012
1002401,0,2.789
1002402,0,2.814
1002403,0,3.181
1002404,0,4.238
1002405,0,1.067
1002406,0,5.74
1002407,0,0.314
1002408,0,1.859
1002409,0,2.749
1002410,0,5.635
1002411,0,2.092
1002412,0,0.926
1002413,0,4.541
1002414,0,1.11
1002415,0,0.078
1002416,0,1.426
1002417,0,4.815
1002418,0,3.624
1002419,0,4.128
1002420,0,0.54
1002421,0,2.563
1002422,0,0.735
1002423,0,3.629
1002424,0,5.411
1002425,0,3.747
1002426,0,4.569
1002427,0,4.075
1002428,0,2.533
1002429,0,1.898
1002430,0,1.031
1002431,0,1.064
1002432,0,0.921
1002433,0,0.746
1002434,0,2.946
1002435,0,4.668
1002436,0,3.689
1002437,0,6.267
1002438,0,0.169
1002439,0,6.603
1002440,0,4.797
1002441,0,4.917
1002442,0,3.74
1002443,0,4.511
1002444,0,0.68
1002445,0,2.653
1002446,0,3.44
1002447,0,0.689
1002448,0,1.329
1002449,0,2.039
1002450,0,2.907
1002451,0,0.029
1002452,0,6.2
1002453,0,5.117
1002454,0,5.484
1002455,0,2.01
1002456,0,1.56
1002457,0,0.226
1002458,0,2.973
1002459,0,1.436
1002460,0,2.188
1002461,0,2.172
1002462,0,0.698
1002463,0,2.681
1002464,0,6.251
1002465,0,2.154
1002466,0,1.386
1002467,0,2.505
1002468,0,3.711
1002469,0,0.535
1002470,0,3.363
1002471,0,5.269
1002472,0,2.547
1002473,0,0.777
1002474,0,1.343
1002475,0,2.511
1002476,0,1.676
1002477,0,1.089
1002478,0,1.433
1002479,0,4.371
1002480,0,0.403
1002481,0,5.765
1002482,0,5.267
1002483,0,1.49
1002484,0,4.057
1002485,0,1.335
1002486,0,1.81
1002487,0,3.064
1002488,0,0.899
1002489,0,4.337
1002490,0,4.382
1002491,0,3.119
1002492,0,6.431
1002493,0,4.584
1002494,0,0.9
1002495,0,0.198
1002496,0,6.314
1002497,0,4.724
1002498,0,3.227
1002499,0,3.374
1002500,0,3.322
1002501,0,3.199
1002502,0,2.478
1002503,0,3.102
1002504,0,6.009
1002505,0,2.735
1002506,0,1.911
1002507,0,0.458
1002508,0,1.112
1002509,0,5.176
1002510,0,7.088
1002511,0,2.508
1002512,0,1.635
1002513,0,2.354
1002514,0,5.11
1002515,0,1.234
1002516,0,3.984
1002517,0,5.577
1002518,0,1.104
1002519,0,4.277
1002520,0,5.458
1002521,0,3.121
1002522,0,0.858
1002523,0,2.585
1002524,0,0.417
1002525,0,6.055
1002526,0,0.474
1002527,0,4.178
1002528,0,1.603
1002529,0,0.548
1002530,0,3.987
1002531,0,2.665
1002532,0,5.275
1002533,0,2.203
1002534,0,5.696
1002535,0,0.034
1002536,0,3.939
1002537,0,2.377
1002538,0,0.398
1002539,0,4.865
1002540,0,3.358
1002541,0,2.949
1002542,0,1.652
1002543,0,4.993
1002544,0,5.603
1002545,0,3.317
1002546,0,3.46
1002547,0,2.481
1002548,0,0.458
1002549,0,3.774
1002550,0,0.665
1002551,0,4.182
1002552,0,2.055
1002553,0,0.06
1002554,0,4.59
1002555,0,1.933
1002556,0,0.438
1002557,0,1.018
1002558,0,2.551
1002559,0,4.222
1002560,0,0.651
1002561,0,2.248
1002562,0,0.501
1002563,0,1.437
1002564,0,1.988
1002565,0,4.116
1002566,0,1.587
1002567,0,0.993
1002568,0,1.859
1002569,0,1.697
1002570,0,3.119
1002571,0,0.806
1002572,0,4.679
1002573,0,4.439
1002574,0,3.55
1002575,0,2.013
1002576,0,1.353
1002577,0,0.075
1002578,0,1.12
1002579,0,0.614
1002580,0,3.042
1002581,0,4.493
1002582,0,3.333
1002583,0,0.214
1002584,0,4.0
1002585,0,0.715
1002586,0,6.025
1002587,0,6.465
1002588,0,2.663
1002589,0,3.562
1002590,0,2.252
1002591,0,2.891
1002592,0,4.985
1002593,0,0.895
1002594,0,3.136
1002595,0,1.491
1002596,0,1.192
1002597,0,0.753
1002598,0,3.846
1002599,0,5.264
1002600,0,2.225
1002601,0,3.969
1002602,0,4.253
1002603,0,0.152
1002604,0,0.542
1002605,0,3.092
1002606,0,1.459
1002607,0,1.91
1002608,0,5.122
1002609,0,2.777
1002610,0,4.367
1002611,0,2.64
1002612,0,2.427
1002613,0,3.536
1002614,0,0.565
1002615,0,5.935
1002616,0,2.298
1002617,0,4.395
1002618,0,2.673
1002619,0,1.314
1002620,0,1.743
1002621,0,2.219
1002622,0,0.069
1002623,0,4.904
1002624,0,0.004
1002625,0,2.805
1002626,0,3.815
1002627,0,2.711
1002628,0,6.765
1002629,0,3.837
1002630,0,4.968
1002631,0,4.979
1002632,0,5.278
1002633,0,5.076
1002634,0,1.814
1002635,0,0.166
1002636,0,4.102
1002637,0,7.017
1002638,0,6.345
1002639,0,2.791
1002640,0,1.397
1002641,0,2.856
1002642,0,4.552
1002643,0,0.072
1002644,0,5.025
1002645,0,3.565
1002646,0,1.965
1002647,0,2.026
1002648,0,0.293
1002649,0,5.571
1002650,0,2.412
1002651,0,4.883
1002652,0,1.975
1002653,0,4.074
1002654,0,2.316
1002655,0,3.448
1002656,0,2.228
1002657,0,1.765
1002658,0,2.208
1002659,0,4.647
1002660,0,0.715
1002661,0,2.268
1002662,0,1.047
1002663,0,0.811
1002664,0,0.994
1002665,0,5.414
1002666,0,2.168
1002667,0,4.544
1002668,0,3.791
1002669,0,4.734
1002670,0,0.755
1002671,0,4.202
1002672,0,5.117
1002673,0,1.462
1002674,0,1.068
1002675,0,2.272
1002676,0,5.173
1002677,0,0.946
1002678,0,3.426
1002679,0,2.756
1002680,0,2.763
1002681,0,1.648
1002682,0,3.496
1002683,0,5.501
1002684,0,0.182
1002685,0,1.619
1002686,0,3.171
1002687,0,4.363
1002688,0,1.491
1002689,0,2.967
1002690,0,2.039
1002691,0,2.643
1002692,0,1.449
1002693,0,2.414
1002694,0,6.275
1002695,0,0.384
1002696,0,3.858
1002697,0,4.067
1002698,0,3.465
1002699,0,4.494
1002700,0,4.978
1002701,0,2.304
1002702,0,2.469
1002703,0,4.589
1002704,0,0.038
1002705,0,3.425
1002706,0,2.282
1002707,0,2.29
1002708,0,7.02
1002709,0,2.524
1002710,0,6.113
1002711,0,4.143
1002712,0,2.592
1002713,0,0.553
1002714,0,3.31
1002715,0,1.772
1002716,0,1.909
1002717,0,4.795
1002718,0,2.313
1002719,0,3.051
1002720,0,2.532
1002721,0,0.148
1002722,0,1.953
1002723,0,4.139
1002724,0,3.793
1002725,0,4.155
1002726,0,7.005
1002727,0,0.118
1002728,0,2.142
1002729,0,0.216
1002730,0,5.419
1002731,0,3.738
1002732,0,5.961
1002733,0,0.486
1002734,0,0.262
1002735,0,3.973
1002736,0,2.437
1002737,0,5.718
1002738,0,2.298
1002739,0,3.534
1002740,0,4.701
1002741,0,3.088
1002742,0,4.992
1002743,0,1.141
1002744,0,5.018
1002745,0,0.389
1002746,0,1.645
1002747,0,0.098
1002748,0,2.643
1002749,0,3.38
1002750,0,3.083
1002751,0,4.517
1002752,0,1.667
1002753,0,6.994
1002754,0,3.372
1002755,0,6.246
1002756,0,4.311
1002757,0,5.762
1002758,0,0.98
1002759,0,0.261
1002760,0,4.252
1002761,0,1.636
1002762,0,2.088
1002763,0,6.817
1002764,0,0.131
1002765,0,0.893
1002766,0,1.961
1002767,0,3.355
1002768,0,5.623
1002769,0,4.785
1002770,0,4.054
1002771,0,1.056
1002772,0,0.811
1002773,0,3.288
1002774,0,2.706
1002775,0,4.57
1002776,0,2.263
1002777,0,0.632
1002778,0,3.85
1002779,0,3.684
1002780,0,0.077
1002781,0,0.846
1002782,0,2.897
1002783,0,1.57
1002784,0,0.455
1002785,0,2.206
1002786,0,2.846
1002787,0,4.23
1002788,0,3.344
1002789,0,3.102
1002790,0,0.924
1002791,0,4.451
1002792,0,2.096
1002793,0,5.774
1002794,0,0.72
